district,block,sr_no,gram_panchayat,ward_no,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Ambala,Ambala-I,24,Chhota Baroula,2,Other than Woman,NONE,0,Balkar Singh,Jaspal Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,24,Chhota Baroula,3,Woman,NONE,1,Kuldeep Kaur,Fateh Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,24,Chhota Baroula,4,BC-A Other than Woman,BC_A,0,Talwinder Singh,Paritam Singh,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,24,Chhota Baroula,5,Other than Woman,NONE,0,Talwinder Singh,Gurmail Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,24,Chhota Baroula,6,Other than Woman,NONE,0,Nirmal Singh,Babu Ram,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,25,Dangerian,1,SC Woman,SC,1,Mandeep Kaur,Baldev Singh,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,25,Dangerian,2,Other than Woman,NONE,0,Sukhvinder Singh,Seva Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,25,Dangerian,3,Woman,NONE,1,Kamla Rani,Bakshish Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,25,Dangerian,4,BC-A Other than Woman,BC_A,0,Rekha Devi,Sandeep Kumar,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,25,Dangerian,5,Other than Woman,NONE,0,Rajesh Kumar,Ramnath,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,25,Dangerian,6,Other than Woman,NONE,0,Amar Nath,Bant Ram,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,26,Danipur,1,Other than Woman,NONE,0,Partap Singh,Dattu Ram,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,26,Danipur,2,Woman,NONE,1,Anita Devi,Ishwer Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,26,Danipur,3,BC-A Other than Woman,BC_A,0,Vacant,,0,1,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,26,Danipur,4,SC Woman,SC,1,Manjeet Kaur,Manpreet Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,26,Danipur,5,SC Other than Woman,SC,0,Sunita,Sohan Lal,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,26,Danipur,6,Other than Woman,NONE,0,Sushil Singh,Darbara Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,27,Delu Majra,1,SC Woman,SC,1,Rajwinder Kaur,Labh Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,27,Delu Majra,2,Other than Woman,NONE,0,Avtar Singh,Gurdev Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,27,Delu Majra,3,BC-A Other than Woman,BC_A,0,Jasbir Singh,Trilochan Singh,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,27,Delu Majra,4,Woman,NONE,1,Manjit Kaur,Mejar Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,27,Delu Majra,5,Other than Woman,NONE,0,Mangat Ram,Ram Krishan,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,27,Delu Majra,6,Other than Woman,NONE,0,Balwindwer,Sawan Ram,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,1,Woman,NONE,1,Meena Devi,Lakhmir Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,2,Other than Woman,NONE,0,Jasvir Singh,Surjan Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,3,Other than Woman,NONE,0,Jatinder Singh,Arjun Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,4,BC-A Other than Woman,BC_A,0,Rameshwar,Veer Singh,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,5,SC Other than Woman,SC,0,Baljinder Singh,Sharwan Singh,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,6,Other than Woman,NONE,0,Jagdev Singh,Jaswinder Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,7,Woman,NONE,1,Sudesh Kumari,Jasvir Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,28,Dhanoura,8,SC Woman,SC,1,Jaswinder Kaur,Shiv Kumar,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,1,Other than Woman,NONE,0,Satvinder Singh,Isher Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,2,Other than Woman,NONE,0,Ranjeet Singh,Harnek Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,3,Other than Woman,NONE,0,Deepak Sharma,Suresh Kumar,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,4,Woman,NONE,1,Hardeep Kaur,Jagdish Chand,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,5,BC-A Other than Woman,BC_A,0,Harkesh Chand,Kareshna Ram,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,6,SC Other than Woman,SC,0,Punam Devi,Maan Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,7,SC Woman,SC,1,Palo Devi,Paramjit Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,29,Dhanouri,8,Woman,NONE,1,Anupa Rani,Gurpreet Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,30,Dhurala,1,Other than Woman,NONE,0,Swaranjit Kaur,Darshan Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,30,Dhurala,2,Woman,NONE,1,Surinder Kaur,Gurpreet Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,30,Dhurala,3,SC Woman,SC,1,Krishna Devi,Chaman Lal,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,30,Dhurala,4,SC Other than Woman,SC,0,Neelam,Sanjeev Kumar,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,30,Dhurala,5,SC Other than Woman,SC,0,Jeet Ram,Boota Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,30,Dhurala,6,BC-A Other than Woman,BC_A,0,Sarbjit Singh,Sajjan Singh,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,30,Dhurala,7,Woman,NONE,1,Usha Rani,Swaran Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,31,Dhurkara,1,SC Other than Woman,SC,0,Amarnath,Surender Kumar,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,31,Dhurkara,2,SC Woman,SC,1,Ritu Bala,Satwinder Kumar,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,31,Dhurkara,3,BC-A Other than Woman,BC_A,0,Dalbir Singh,Labh Singh,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,31,Dhurkara,4,Other than Woman,NONE,0,Manjit Singh,Karpal Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,31,Dhurkara,5,Other than Woman,NONE,0,Onkar Singh,Surjeet Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,31,Dhurkara,6,Woman,NONE,1,Jatinder Kaur,Nirbhay Singh,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,31,Dhurkara,7,Woman,NONE,1,Anjali,Karamvir Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,1,Other than Woman,NONE,0,Raman Kumar,Indraj Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,2,Other than Woman,NONE,0,Jagjit Singh,Randhir Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,3,Woman,NONE,1,Rinkal,Jaibir,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,4,SC Woman,SC,1,Preeti,Ranjeet Singh,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,5,SC Other than Woman,SC,0,Parveen Kumar,Sukhdev Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,6,SC Woman,SC,1,Savita Devi,Dalwinder,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,7,Woman,NONE,1,Harjit Kaur,Manjit Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,8,Other than Woman,NONE,0,Kawar Pal,Ompal,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,9,Woman,NONE,1,Anita,Kamldeep,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,10,SC Other than Woman,SC,0,Rajbir,Nikka Ram,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,11,SC Other than Woman,SC,0,Malkit Kumar,Ram Savroop,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,12,SC Other than Woman,SC,0,Satpal,Maghi Ram,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,32,Dukheri,13,BC-A Other than Woman,BC_A,0,Sukhwinder,Sawan Ram,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,1,Other than Woman,NONE,0,Rajkumar,Sardara Ram,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,2,SC Woman,SC,1,Raj Rani,Kulwant Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,3,BC-A Other than Woman,BC_A,0,Naresh Kumar,Jeet Ram,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,4,Woman,NONE,1,Jyoti,Rakesh Kumar,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,5,Other than Woman,NONE,0,Rajinder Parsad,Bagga Ram,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,6,Other than Woman,NONE,0,Balwant Singh,Hari Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,7,Woman,NONE,1,Rajnesh Devi,Parveen Kumar,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,8,Other than Woman,NONE,0,Sunny,Gulab Chand,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,33,Durana,9,Other than Woman,NONE,0,Baljeet Singh,Kulwant Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,34,Farouli,1,Other than Woman,NONE,0,Satish Kumar,Jarnail Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,34,Farouli,2,Woman,NONE,1,Ramandeep Kaur,Lakhwinder Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,34,Farouli,3,BC-A Other than Woman,BC_A,0,Bhajan Lal,Krishan Lal,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,34,Farouli,4,Woman,NONE,1,Punma Devi,Hardeep Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,34,Farouli,5,SC Other than Woman,SC,0,Urmila,Jaswinder Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,34,Farouli,6,SC Woman,SC,1,Kulwinder Kaur,Gurjeet Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,34,Farouli,7,SC Other than Woman,SC,0,Arjesh Kumar,Karnail Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,35,Fazailpur,1,Woman,NONE,1,Narvada,Suresh Kumar,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,35,Fazailpur,2,BC-A Other than Woman,BC_A,0,Gurcharan Singh,Mangat Ram,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,35,Fazailpur,3,Other than Woman,NONE,0,Dinesh Kumar,Om Parkash,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,35,Fazailpur,4,Other than Woman,NONE,0,Latif,Tara Chand,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,35,Fazailpur,5,SC Woman,SC,1,Rita,Jagtar Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,35,Fazailpur,6,Other than Woman,NONE,0,Harpreet Singh,Charan Dass,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,36,Gorsian,1,SC Woman,SC,1,Mandeep Kaur,Hardev Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,36,Gorsian,2,Other than Woman,NONE,0,Harmeet Singh,Bhagat Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,36,Gorsian,3,Other than Woman,NONE,0,Dalip Singh,Bhagat Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,36,Gorsian,4,BC-A Other than Woman,BC_A,0,Surinder Singh,Jagir Singh,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,36,Gorsian,5,Other than Woman,NONE,0,Ajmer Singh,Krishan Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,36,Gorsian,6,Woman,NONE,1,Nisha Rani,Mandeep Singh,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,1,BC-A Other than Woman,BC_A,0,Surjit Kumar,Ramesh Kumar,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,2,Other than Woman,NONE,0,Amrik Singh,Fakiria Ram,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,3,SC Woman,SC,1,Saroj Bala,Amarjit Singh,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,4,SC Woman,SC,1,Sukhwinder Kaur,Suresh Kumar,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,5,SC Other than Woman,SC,0,Charanjeet Singh,Mewa Singh,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,6,SC Other than Woman,SC,0,Gurmeet Singh,Kaka Singh,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,7,Other than Woman,NONE,0,Rahul Kumar,Shyam Sunder,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,37,Humayunp ur,8,Woman,NONE,1,Rama Devi,Rajesh Kumar,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,38,Ismailpur,1,SC Other than Woman,SC,0,Manjeet Kaur,Angad Singh,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,38,Ismailpur,2,Other than Woman,NONE,0,Kamaljeet Singh,Jagdish Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,38,Ismailpur,3,SC Woman,SC,1,Seema,Baljinder Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,38,Ismailpur,4,BC-A Other than Woman,BC_A,0,Rajesh Kumar,Jaspal Singh,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,38,Ismailpur,5,Woman,NONE,1,Punam Rani,Vivek Sharma,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,38,Ismailpur,6,Woman,NONE,1,Kuldeep Kaur,Malkit Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,38,Ismailpur,7,Other than Woman,NONE,0,Ravinder Kumar,Krishan Lal,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,39,Jagouli,1,Other than Woman,NONE,0,Sanjeep Singh,Karnail Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,39,Jagouli,2,Woman,NONE,1,Baljeet Kaur,Nishan Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,39,Jagouli,3,Other than Woman,NONE,0,Jatinder Singh,Sewa Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,39,Jagouli,4,BC-A Other than Woman,BC_A,0,Sanjeep Singh,Santa Singh,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,39,Jagouli,5,Other than Woman,NONE,0,Manjit Kaur,Gurpreet Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,39,Jagouli,6,Woman,NONE,1,Jasbir Kaur,Jeet Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,40,Jaitpura,1,SC Other than Woman,SC,0,Sonia,Angrej Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,40,Jaitpura,2,BC-A Other than Woman,BC_A,0,Shabnam,Sonu Ram,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,40,Jaitpura,3,SC Woman,SC,1,Anju Rani,Sonu Ram,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,40,Jaitpura,4,Woman,NONE,1,Namarta,Jagdeep Singh,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,40,Jaitpura,5,Other than Woman,NONE,0,Vijay Singh,Jai Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,40,Jaitpura,6,Other than Woman,NONE,0,Dharmvir,Karnail Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,40,Jaitpura,7,Woman,NONE,1,Sunita Rani,Kulwinder Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,41,Jalalpur,1,Other than Woman,NONE,0,Nirmal Singh,Arjun Ram,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,41,Jalalpur,2,BC-A Other than Woman,BC_A,0,Sukhwinder Kaur,Satnam Singh,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,41,Jalalpur,3,Other than Woman,NONE,0,Jaswinder Singh,Guljar Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,41,Jalalpur,4,SC Woman,SC,1,Geeta Rani,Sushiil Kumar,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,41,Jalalpur,5,Other than Woman,NONE,0,Rajesh Kumar,Rampal,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,41,Jalalpur,6,Woman,NONE,1,Shiksha Devi,Jaipal,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,41,Jalalpur,7,Woman,NONE,1,Salvinder Kaur,Malkit Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,42,Jandheri,1,BC-A Other than Woman,BC_A,0,Bimla Devi,Dharmvir,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,42,Jandheri,2,Other than Woman,NONE,0,Pardip Kumar,Baldev Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,42,Jandheri,3,Woman,NONE,1,Nitu Raj,Anil Kumar,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,42,Jandheri,4,Other than Woman,NONE,0,Lakhmir Singh,Karam Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,42,Jandheri,5,Other than Woman,NONE,0,Anil Kumar,Dharmpal,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,42,Jandheri,6,SC Woman,SC,1,Reena Devi,Ram Karan,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,42,Jandheri,7,Woman,NONE,1,Reena Devi,Dharmvir,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,43,Jansua,1,Woman,NONE,1,Seema Rani,Davinder Singh,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,43,Jansua,2,BC-A Other than Woman,BC_A,0,Lakhwinder Singh,Darshan Singh,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,43,Jansua,3,Other than Woman,NONE,0,Lakhwinder Singh,Mukhtiar Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,43,Jansua,4,Woman,NONE,1,Rupinder Kaur,Kulwinder Singh,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,43,Jansua,5,SC Woman,SC,1,Reena Rani,Anil Kumar,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,43,Jansua,6,SC Other than Woman,SC,0,Meena Kumari,Raghubir Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,43,Jansua,7,Other than Woman,NONE,0,Lal Chand,Ajmer Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,1,Other than Woman,NONE,0,Ajaib Singh,Bachitar Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,2,SC Woman,SC,1,Reena Rani,Jaswinder Kumar,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,3,Other than Woman,NONE,0,Jaswinder Singh,Gurmail Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,4,Woman,NONE,1,Gurmeet Kaur,Bittu Ram,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,5,SC Other than Woman,SC,0,Jaswinder Kumar,Surjit Singh,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,6,Woman,NONE,1,Kailash Rani,Prem Kumar,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,7,Other than Woman,NONE,0,Amandeep Kaur,Ravinder Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,8,Other than Woman,NONE,0,Surjit Singh,Malak Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,9,Woman,NONE,1,Raj Rani,Suresh Kumar,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,10,BC-A Other than Woman,BC_A,0,Tirlok Singh,Joginder Singh,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,44,Jansui,11,Other than Woman,NONE,0,Sukhbir Singh,Tejpal,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,45,Jodhpur,1,BC-A Other than Woman,BC_A,0,Mehar Singh,Joginder Singh,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,45,Jodhpur,2,Other than Woman,NONE,0,Kirpal Singh,Hazara Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,45,Jodhpur,3,Other than Woman,NONE,0,Lakhwinder,Gurdarshan Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,45,Jodhpur,4,Other than Woman,NONE,0,Balbir Singh,Naranjan Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,45,Jodhpur,5,Woman,NONE,1,Rajwinder Kaur,Baljinder Singh,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,45,Jodhpur,6,SC Woman,SC,1,Surjit Kaur,Amrik Singh,1,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,46,Kalawar,1,Other than Woman,NONE,0,Salvinder Singh,Chander Bhan,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,46,Kalawar,2,Other than Woman,NONE,0,Nita Rani,Kuldeep Singh,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,46,Kalawar,3,Woman,NONE,1,Kuldeep Kaur,Rajesh Kumar,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,46,Kalawar,4,Other than Woman,NONE,0,Amandeep,Sher Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,46,Kalawar,5,BC-A Other than Woman,BC_A,0,Angrej Singh,Mihan Ram,1,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,46,Kalawar,6,Woman,NONE,1,Paromila Devi,Ram Chander,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,46,Kalawar,7,SC Woman,SC,1,Vacant,,0,1,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,1,Other than Woman,NONE,0,Malkit Singh,Gian Singh,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,2,Other than Woman,NONE,0,Surinder Singh,Harichand,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,3,Other than Woman,NONE,0,Karam Chand,Amarnath,1,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,4,SC Other than Woman,SC,0,Kuldeep Singh,Rai Singh,0,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,5,Woman,NONE,1,Uppasna,Rakesh Kumar,0,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,6,BC-A Other than Woman,BC_A,0,Rakesh Kumar,Gurchand Singh,0,0,Backward Class,latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,7,Woman,NONE,1,Rina Devi,Rajesh Kumar,1,0,Women,latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,8,SC Woman,SC,1,Anita,Ram Singh,0,0,Schedulded Caste (Women),latin,,1992,Ambala.pdf
Ambala,Ambala-I,47,Kaleran,9,Other than Woman,NONE,0,Rinku,Chottu Ram,0,0,Unreserved,latin,,1992,Ambala.pdf
Ambala,Ambala-I,48,Kangwal,1,SC Other than Woman,SC,0,Somwati,Rinku,1,0,Scheduled Caste,latin,,1992,Ambala.pdf
Ambala,Ambala-I,48,Kangwal,2,Woman,NONE,1,Sukhwinder Kaur,Rajinder Singh,1,0,Women,latin,,1992,Ambala.pdf
